"ID#","SERIES","SHOT","YEAR","MON","DAY","TIME","SITE","LAT","LONG","NT","HOLE","HOB","GZALT","NT","TYPE","PUR","YD-MN","YD-MX","YD-EST","NT","YIELD","MAG","CRAT","VENT","DEVIC","WARHEAD","R","N","SOURCES"
"286","Dominic I","Chama","1962","OCT","18","16:01","JO","14.00000","-169.00000","*","","3650","0","","A-AD","WR","1590","","1700","","1590","","","","","","LANL","","1,2,3,c,s"
"287","Storax","Tioga","1962","OCT","18","15:00:00.15","NTS-YF","37.12855","-116.04024","","U9f","-59.44","1254","","UG-S","WR","0","20","","","","","","","","","LLNL","","1,2,5"
"288","Storax","Bandicoot","1962","OCT","19","18:00:00.08","NTS-YF","37.03953","-116.02114","","U3bj","-241.3","1195","","UG-S","WR","12.5","","","","12.5","","185","V 3","MCi","","LANL","","1,2,5,6,8"
"289","Fishbowl","Checkmate","1962","OCT","20","07:30","JO","16.00000","-169.50000","*","","147000","","","AX-R","WE","0","20","","","","","","","","XW-50X1","LANL","","1,2,3,c"
"290","Fishbowl","Bluegill 3 Prime","1962","OCT","26","08:59","JO","16.90000","-169.20000","*","","48200","","","AH-R","WE","200","1000","","*","400","","","","","W50","LANL","","1,2,3,c"
"291","Storax","Santee","1962","OCT","27","15:00:00.15","NTS-YF","37.14931","-116.05350","","U10f","-319.43","1270","","UG-S","WR","0","20","","","5","","120","V 4","kCi","","LLNL","","1,2,5,6,8"
"292","Dominic I","Calamity","1962","OCT","27","15:46","JO","15.00000","-169.00000","*","","3590","0","","A-AD","WR","800","","780","","800","","","","","","LLNL","","1,2,3,c,s"
"293","Dominic I","Housatonic","1962","OCT","30","16:02","JO","13.50000","-172.00000","*","","3700","0","","A-AD","WR","8300","","9960","","8300","","","","","","LLNL","","1,2,3,c,s"
"294","Fishbowl","Kingfish","1962","NOV","1","11:10","JO","16.60000","-169.40000","*","","96300","","","AX-R","WE","200","1000","","*","400","","","","","W50","LANL","","1,2,3,c"
"295","Fishbowl","Tightrope","1962","NOV","4","06:30","JO","17.10000","-169.10000","*","","21000","","","A-R","WE","0","20","","","","","","","","W31","LANL","","1,2,3,c"
"296","Storax","St. Lawrence","1962","NOV","9","18:00:00.16","NTS-YF","37.16382","-116.07329","","U2b","-166.42","1309","","UG-S","WR","0","20","","","","","","V 6","kCi","","LLNL","","1,2,5,8"
"297","Storax","Gundi","1962","NOV","15","16:30:00.08","NTS-YF","37.04175","-116.02387","","U3bm","-241.44","1195","","UG-S","WR","0","20","","","","","","","","","LANL","","1,2,5"
"298","Storax","Anacostia","1962","NOV","27","18:00:00.14","NTS-YF","37.12281","-116.02900","","U9i","-227.69","1274","","UG-S","PR","5.2","","","","5.2","","140","V 6.8","kCi","","LLNL","","1,2,5,6,8"
"299","Storax","Taunton","1962","DEC","4","16:00:00.15","NTS-YF","37.12808","-116.05001","","U9aa","-227.84","1256","","UG-S","WR","0","20","","","","","","V 4","kCi","","LLNL","","1,2,5,8"
"300","Storax","Madison","1962","DEC","12","17:25:00.12","NTS-RM","37.16867","-116.20608","","U12g.01","-245.36","2252","H-40","UG-T","WR","0","20","","","","","","V 20","kCi","","LLNL","","1,2,5,8"
"301","Storax","Numbat","1962","DEC","12","18:45:00.12","NTS-YF","37.04611","-116.01561","","U3bu","-231.95","1201","","UG-S","WR","0","20","","","11","","171","V","","","LANL","","1,2,5,6,8"
"302","Storax","Manatee","1962","DEC","14","18:00:00.16","NTS-YF","37.12424","-116.03996","","U9af","-58.52","1254","","UG-S","WR","0","20","","","","","","V 1.8","kCi","","LLNL","","1,2,5,8"
"303","Storax","Casselman","1963","FEB","8","16:00:00.16","NTS-YF","37.14886","-116.05189","","U10g","-302.97","1268","","UG-S","WR","0","20","","","6","","136","V 6.3","kCi","","LLNL","","1,2,5,6,8"
"304","Storax","Hatchie","1963","FEB","8","16:00:01.15","NTS-YF","37.12596","-116.03865","","U9e","-60.96","1256","","UG-S","WR","0","20","","","","","","","","","LLNL","","1,2,5"
"305","Storax","Ferret","1963","FEB","8","18:30:00.13","NTS-YF","37.05834","-116.02926","","U3bf","-325.69","1208","","UG-S","WR","0","20","","","","","","","","","LANL","","1,2,5"
"306","Storax","Acushi","1963","FEB","8","18:30:00.14","NTS-YF","37.04614","-116.02108","","U3bg","-260.87","1199","","UG-S","WR","0","20","","","9","","157","","","","LANL","","1,2,5,6"
"307","Storax","Chipmunk","1963","FEB","15","17:00:00.13","NTS-YF","37.04901","-116.03175","","U3ay","-59.38","1201","","UG-S","SE","0","20","","","","","","","","","LANL","","1,2,5"
"308","Storax","Kaweah","1963","FEB","21","19:47:00.14","NTS-YF","37.12031","-116.04572","","U9ab","-227.08","1249","","UG-S","PR","3","","","","3","","","V 40","kCi","","LLNL","","1,2,5,8"
"309","Storax","Carmel","1963","FEB","21","19:47:08.63","NTS-YF","37.15481","-116.07989","","U2h","-163.37","1311","","UG-S","WR","0","20","","","","","","V 7.2","kCi","","LLNL","","1,2,5,8"
"310","Storax","Jerboa","1963","MAR","1","19:00:00.12","NTS-YF","37.04457","-116.02650","?","U3at","-301.16","1197","","UG-S","WR","0","20","","","","","","","","","LANL","","1,2,5"
"311","Storax","Toyah","1963","MAR","15","16:22:53.14","NTS-YF","37.12583","-116.04478","","U9ac","-130.76","1252","","UG-S","WR","0","20","","","","","","V 1.2","kCi","","LLNL","","1,2,5,8"
"312","Storax","Gerbil","1963","MAR","29","15:49:00.12","NTS-YF","37.04172","-116.01839","","U3bp","-279.5","1196","","UG-S","WR","0","20","","","11","","168","","","","LANL","","1,2,5,6"
"313","Storax","Ferret Prime","1963","APR","5","17:52:00.13","NTS-YF","37.03733","-116.02392","","U3by","-241.55","1193","","UG-S","WR","0","20","","","7","","144","","","","LANL","","1,2,5,6"
"314","Storax","Coypu","1963","APR","10","16:01:30.12","NTS-YF","37.04881","-116.03031","","U3af","-74.6","1201","","UG-S","SE","0","20","","","","","","","","","LANL","","1,2,5"
"315","Storax","Cumberland","1963","APR","11","16:03:00.16","NTS-YF","37.15668","-116.07096","","U2e","-227.08","1299","","UG-S","WR","0","20","","","6","","130","V 8.5","kCi","","LLNL","","1,2,5,8,af"
"316","Storax","Kootanai","1963","APR","24","16:09:30.141","NTS-YF","37.12060","-116.03628","","U9w","-181.97","1261","","UG-S","WR","0","20","","","","","","V 410","Ci","","LLNL","","1,2,5,8"
"317","Storax","Paisano","1963","APR","24","16:09:30.142","NTS-YF","37.12053","-116.03618","","U9w1","-56.69","1261","","UG-S","WR","0","20","","","","","","","","","LLNL","","1,2,5"
"318","Storax","Gundi Prime","1963","MAY","9","18:19:00","NTS-YF","37.04940","-116.01559","","U3db","-271.73","1205","","UG-S","WR","0","20","","","8","","150","","","","LANL","","1,2,5,af"
"319","Roller Coaster","Double Tracks","1963","MAY","15","09:55","NAFR","37.20000","-116.10000","*","","0","","","AS","ST","0","","","","0","","","","","","UK","","1,2,7,8"
"320","Storax","Harkee","1963","MAY","17","14:55:00.0","NTS-YF","37.04391","-116.03236","?","U3bv","-241.42","1200","","UG-S","WR","0","20","","","","","","","","","LANL","","1,2,5"
"321","Storax","Tejon","1963","MAY","17","14:55:00.0","NTS-YF","37.04834","-116.01563","?","U3cg","-74.6","1199","","UG-S","SE","0","20","","","","","","","","","LANL","","1,2,5"
"322","Storax","Stones","1963","MAY","22","15:40:00.14","NTS-YF","37.11106","-116.03906","","U9ae","-394.72","1257","","UG-S","WR","20","200","","","20","4.84","260","V 5.8","kCi","","LANL","","1,2,5,6,8"
"323","Roller Coaster","Clean Slate I","1963","MAY","25","11:17","NAFR","37.20000","-116.10000","*","","0","","","AS","ST","0","","","","0","","","","","","UK","","1,2,7,8"
"324","Storax","Pleasant","1963","MAY","29","15:03:30.16","NTS-YF","37.12807","-116.04246","","U9ah","-210.31","1253","","UG-S","WR","0","20","","","2","","50","V 760","Ci","","LANL","","1,2,5,8,af"
"325","Roller Coaster","Clean Slate II","1963","MAY","31","10:47","NAFR","37.15400","-116.07700","","","0","1306","","AS","ST","0","","","","0","","","","","","UK","","1,2,7,8"
"326","Storax","Yuba","1963","JUN","5","17:00:00.12","NTS-RM","37.19658","-116.20917","","U12b.10","-242.41","2240","","UG-T","WR","3.1","","","","3.1","4.36","","V 110","Ci","","LLNL","","1,2,5,8"
"327","Storax","Hutia","1963","JUN","6","14:00:00.13","NTS-YF","37.04503","-116.03636","","U3bc","-134.57","1198","","UG-S","WR","0","20","","","3","","90","","","","LANL","","1,2,5,6"
"328","Storax","Apshapa","1963","JUN","6","16:58:00.15","NTS-YF","37.12465","-116.03998","","U9ai","-89.92","1254","","UG-S","WR","0","20","","","","","","V 4","Ci","","LLNL","","1,2,5,8"
"329","Roller Coaster","Clean Slate III","1963","JUN","9","10:30","NAFR","37.20000","-116.10000","*","","0","","","AS","ST","0","","","","0","","","","","","UK","","1,2,7,8"
"330","Storax","Mataco","1963","JUN","14","14:10:00.13","NTS-YF","37.04611","-116.01836","","U3bk","-195.56","1200","","UG-S","WR","0","20","","","3","","92","","","","LANL","","1,2,5,6"
"331","Storax","Kennebec","1963","JUN","25","23:00:00.15","NTS-YF","37.13140","-116.06806","","U2af","-226.16","1276","","UG-S","WR","0","20","","","4","","110","V 30","Ci","","LLNL","","1,2,5,6,8"
"332","Niblick","Pekan","1963","AUG","12","23:45:00.13","NTS-YF","37.04169","-116.01564","","U3bw","-302.27","1197","","UG-S","WR","0","20","","","8","","151","V 1.1","MCi","","LANL","","1,2,5,6,8"
"333","Niblick","Satsop","1963","AUG","15","13:00:00.15","NTS-YF","37.15408","-116.07664","","U2g","-224.94","1306","","UG-S","WR","0","20","","","3","","90","","","","LLNL","","1,2,5,6"
"334","Niblick","Kohocton S","1963","AUG","23","13:20:00.15","NTS-YF","37.12497","-116.03539","","U9ak","-254.51","","","UG-S","WR","0","20","","","","","","V 3","kCi","","LLNL","","1,2,5,8"
"335","Niblick","Natches SS","1963","AUG","23","13:20:00.14","NTS-YF","37.12500","-116.03600","??","U9ak1","","1261","","UG-S","WR","0","20","","","","","","","","","LLNL","","1,2,5"
"336","Niblick","Ahtanum","1963","SEP","13","13:53:00.15","NTS-YF","37.16336","-116.08064","","U2l","-225.55","1320","","UG-S","WR","0","20","","","1","","9","V 35","Ci","","LLNL","","1,2,5,6,8"
"337","Niblick","Bilby","1963","SEP","13","17:00:00.13","NTS-YF","37.06042","-116.02167","","U3on","-714.3","1215","","UG-S","WR","249","","210","S","249","5.80","490","V 1","Ci","","LANL","","1,2,5,6,8,q"
"338","Niblick","Carp","1963","SEP","27","14:20:00.13","NTS-YF","37.03731","-116.01569","","U3cb","-329.55","1193","","UG-S","WR","0","20","","","0.08","3.00","","V 1.1","kCi","","LANL","","1,2,5,7,8"
"339","Niblick","Narraguagus","1963","SEP","27","17:30:00.15","NTS-YF","37.15478","-116.07336","","U2f","-150.27","1302","","UG-S","WR","0","20","","","0.08","3.00","","V 160","Ci","","LLNL","","1,2,5,7,8"
"340","Niblick","Grunion","1963","OCT","11","14:00:00.11","NTS-YF","37.03733","-116.02117","","U3bz","-261.31","1193","","UG-S","WR","0","20","","","8","","146","V 4","kCi","","LANL","","1,2,5,6,8"
"341","Niblick","Tornillo","1963","OCT","11","21:00:00.155","NTS-YF","37.11872","-116.03386","","U9aq","-149.05","1267","","UG-S","PR","0.38","","","","0.38","","120","V 520","Ci","","LLNL","","1,2,5,6,8"
"342","Niblick","Clearwater","1963","OCT","16","17:00:00.14","NTS-RM","37.19817","-116.22950","","U12q","-548.03","2233","","UG-S","WR","20","200","","","60","5.30","","V 4.6","kCi","","LLNL","","1,2,5,8"
"343","Niblick","Mullet","1963","OCT","17","15:00:00.15","NTS-YF","37.13081","-116.06696","","U2ag","-60.35","1275","","UG-S","SE","0","20","","","","","","","","","LLNL","","1,2,5"
"344","Niblick","Shoal","1963","OCT","26","17:00:00.10","-NV","39.20020","-118.38030","","","-370","1574","","UG-S","VU","12","","","","12","4.90","","V 110","Ci","","LANL","","1,2,8"
"345","Niblick","Anchovy","1963","NOV","14","16:00:00.12","NTS-YF","37.03953","-116.01842","","U3bq","-260.25","1194","","UG-S","WR","0","20","","","9","","158","V <230","kCi","","LANL","","1,2,5,6,8"
"346","Niblick","Mustang","1963","NOV","15","15:00:00.15","NTS-YF","37.13231","-116.04689","","U9at","-165.81","1257","","UG-S","WR","0","20","","","2","","53","V 100","Ci","","LLNL","","1,2,5,6,8"
"347","Niblick","Greys","1963","NOV","22","17:30:00.15","NTS-YF","37.11933","-116.04517","","U9ax","-300.84","1248","","UG-S","WR","20","200","","","20","","120","V <460","Ci","","LLNL","","1,2,5,6,8"
"348","Niblick","Barracuda S","1963","DEC","4","16:38:30.13","NTS-YF","37.04400","-116.01300","","U3cr","-263.3","1202","","UG-S","WR","0","20","","","","","","V 100","Ci","","LANL","","1,2,5,8"
"349","Niblick","Sardine SS","1963","DEC","4","16:38:30.118","NTS-YF","37.03958","-116.02939","","U3ch","-262","1194","","UG-S","WR","0","20","","","8","","149","V 30","Ci","","LANL","","1,2,5,6,8"
"350","Niblick","Eagle","1963","DEC","12","16:02:00.15","NTS-YF","37.13103","-116.04389","","U9av","-164.59","1254","","UG-S","WR","5.3","","","","5.3","","120","V 760","Ci","","LLNL","","1,2,5,6,8"
"351","Niblick","Tuna","1963","DEC","20","15:24:00.13","NTS-YF","37.05279","-116.03338","","U3de","-414.35","1203","","UG-S","WR","0","20","","","","","","V <0.1","Ci","","LANL","","1,2,5,8"
"352","Niblick","Fore","1964","JAN","16","16:00:00.15","NTS-YF","37.14228","-116.04911","","U9ao","-490.42","1263","","UG-S","WR","20","200","38","S","38","5.20","317","V 1.2","kCi","","LLNL","","1,2,5,6,8,q"
"353","Niblick","Oconto","1964","JAN","23","16:00:00.15","NTS-YF","37.12642","-116.03633","","U9ay","-264.69","1260","","UG-S","WR","10.5","","","","10.5","4.20","293","V 30","kCi","","LLNL","","1,2,5,6,8"
"354","Niblick","Club","1964","JAN","30","16:00:00.15","NTS-YF","37.13621","-116.07066","","U2aa","-180.44","1283","","UG-S","WR","0","20","","","2","4.10","30","V 590","Ci","","LLNL","","1,2,5,7,8,af"
"355","Niblick","Solendon","1964","FEB","12","15:38:00.12","NTS-YF","37.05661","-116.02924","","U3cz","-150.17","1206","","UG-S","WR","0","20","","","","","","V 10","Ci","","LANL","","1,2,5,8"
"356","Niblick","Bunker","1964","FEB","13","15:30:00.15","NTS-YF","37.13202","-116.03234","","U9bb","-226.77","1270","","UG-S","WR","0","20","","","1.5","4.00","","V <420","Ci","","LLNL","","1,2,5,7,8"
"357","Niblick","Bonefish","1964","FEB","18","15:37:19.12","NTS-YF","37.05938","-116.03332","","U3bt","-300.76","1207","","UG-S","WR","0","20","","","5","4.40","180","V 19","Ci","","LANL","","1,2,5,7,8,af"
"358","Niblick","Mackerel","1964","FEB","18","15:37:37.124","NTS-YF","37.09563","-116.05072","","U4b","-333.71","1236","","UG-S","WR","0","20","","","","","","","","","LANL","","1,2,5"
"359","Niblick","Klickitat","1964","FEB","20","15:30:00.15","NTS-YF","37.15089","-116.04011","","U10e","-492.56","1273","","UG-S","PR","70","","29","S","70","5.10","280","V <10","Ci","","LLNL","","1,2,5,6,8,q"
"360","Niblick","Handicap","1964","MAR","12","15:00:00.01","NTS-YF","37.12993","-116.03634","","U9ba","-143.26","1261","","UG-S","WR","0","20","","","0.2","3.30","","V 300","Ci","","LLNL","","1,2,5,7,8"
"361","Niblick","Pike","1964","MAR","13","16:02:00.12","NTS-YF","37.05047","-116.01147","","U3cy","-114.5","1211","","UG-S","WR","0","20","","","2","","73","V 120","kCi","","LANL","","1,2,5,6,8"
"362","Niblick","Hook","1964","APR","14","14:40:00.15","NTS-YF","37.12892","-116.02983","","U9bc","-203.67","1276","","UG-S","WR","0","20","","","3","","90","V <350","Ci","","LLNL","","1,2,5,6,8"
"363","Niblick","Sturgeon","1964","APR","15","14:30:00.12","NTS-YF","37.04392","-116.01836","","U3bo","-149.77","1198","","UG-S","WR","0","20","","","2","","72","V 230","Ci","","LANL","","1,2,5,6,8"
"364","Niblick","Bogey","1964","APR","17","15:29:52.28","NTS-YF","37.11949","-116.03389","","U9au","-118.84","1265","","UG-S","WR","0","20","","","","","","V <60","Ci","","LLNL","","1,2,5,8"
"365","Niblick","Turf","1964","APR","24","20:10:00.15","NTS-YF","37.14958","-116.05539","","U10c","-506.88","1272","","UG-S","WR","20","200","38","S","38","5.20","386","V <200","Ci","","LLNL","","1,2,5,6,8,q"
"366","Niblick","Pipefish","1964","APR","29","20:47:00.12","NTS-YF","37.03956","-116.02664","","U3co","-261.92","1194","","UG-S","WR","0","20","15","S","15","4.10","146","","","","LANL","","1,2,5,6,7,q"
"367","Niblick","Driver","1964","MAY","7","13:00:00.15","NTS-YF","37.12026","-116.04029","","U9ar","-148.19","1253","","UG-S","WR","0","20","","","","","","V 37","Ci","","LLNL","","1,2,5,8"
"368","Niblick","Backswing","1964","MAY","14","14:40:00.15","NTS-YF","37.11733","-116.03894","","U9aw","-163.37","1257","","UG-S","WR","0","20","","","8","","146","V 37","Ci","","LLNL","","1,2,5,6,8"
"369","Niblick","Minnow","1964","MAY","15","16:15:00.12","NTS-YF","37.04169","-116.01222","","U3cv","-241.34","1199","","UG-S","WR","0","20","","","6","","127","","","","LANL","","1,2,5,6"
"370","Niblick","Ace","1964","JUN","11","16:45:00.15","NTS-YF","37.14861","-116.07600","","U2n","-262.74","1300","","UG-S","PR","3","","","","3","","","V 9","Ci","","LLNL","","1,2,5,8"
"371","Niblick","Bitterling","1964","JUN","12","14:01:00.10","NTS-YF","37.03894","-116.01225","","U3cu","-192.6","1196","","UG-S","WR","0","20","","","0.5","3.60","90","","","","LANL","","1,2,5,7,af"
"372","Niblick","Duffer","1964","JUN","18","13:30:00.20","NTS-YF","37.16599","-116.03841","","U10ds","-445.71","1288","","UG-S","WR","0","20","","","0.15","3.20","","V <41","Ci","","LLNL","","1,2,5,7,8"
"373","Niblick","Fade","1964","JUN","25","13:30:00.14","NTS-YF","37.11114","-116.02878","","U9be","-205.16","1280","","UG-S","WR","0","20","","","6","","127","V 35","Ci","","LLNL","","1,2,5,6,8"
"374","Niblick","Dub","1964","JUN","30","13:33:00.14","NTS-YF","37.17442","-116.05639","","U10a","-258.56","1282","","UG-S","PR","11.7","","9","S","11.7","","106","V 29","Ci","","LLNL","","1,2,5,6,7,8,q"
"375","Whetstone","Bye","1964","JUL","16","13:15:00.15","NTS-YF","37.18219","-116.04536","","U10i","-389.26","1295","","UG-S","WR","20","200","","","20","","163","V <390","Ci","","LLNL","","1,2,5,6,8"
"376","Whetstone","Links","1964","JUL","23","13:30:00.15","NTS-YF","37.11376","-116.03201","","U9bf","-119.8","1273","","UG-S","WR","0","20","","","","","","V <7","Ci","","LLNL","","1,2,5,8"
"377","Whetstone","Trogon","1964","JUL","24","18:30:00.04","NTS-YF","37.04608","-116.01219","","U3dj","-193.03","1204","","UG-S","WR","0","20","","","","","","","","","LANL","","1,2,5"
"378","Whetstone","Alva","1964","AUG","19","16:00:00.14","NTS-YF","37.15900","-116.08308","","U2j","-166.04","1320","","UG-S","WR","4.4","","","","4.4","","76","V 6.4","kCi","","LLNL","","1,2,5,6,8"
"379","Whetstone","Canvasback","1964","AUG","22","22:17:00.06","NTS-YF","37.06533","-116.01544","","U3cp","-447.66","1226","","UG-S","WR","0","20","18","S","18","","","V 2","kCi","","LANL","","1,2,5,7,8,q"
"380","Whetstone","Player","1964","AUG","27","14:30:00.15","NTS-YF","37.11736","-116.04066","","U9cc","-91.44","1254","","UG-S","SE","0","20","","","","","","","","","LLNL","","1,2,5"
"381","Whetstone","Haddock","1964","AUG","28","17:06:00.04","NTS-YF","37.06703","-116.02228","","U3dl","-363.66","1222","","UG-S","WR","0","20","","","","","","","","","LANL","","1,2,5"
"382","Whetstone","Guanay","1964","SEP","4","18:15:00.08","NTS-YF","37.01758","-116.02269","","U3di","-260.97","1184","","UG-S","WR","0","20","12","S","12","","137","","","","LANL","","1,2,5,6,7,q"
"383","Whetstone","Spoon","1964","SEP","11","14:00:00.10","NTS-YF","37.11400","-116.02500","","U9bd","-179.68","1289","","UG-S","WR","0","20","","","0.2","3.30","","V 390","Ci","","LLNL","","1,2,5,7,8"
"384","Whetstone","Auk","1964","OCT","2","20:03:00.04","NTS-YF","37.07792","-116.00850","","U7b","-452.38","1254","","UG-S","WR","0","20","12","S","12","4.89","","","","","LANL","","1,2,5,q"
"385","Whetstone","Par","1964","OCT","9","14:00:00.12","NTS-YF","37.15133","-116.07700","","U2p","-403.86","1304","","UG-S","PR","38","","","","38","4.80","145","V 610","Ci","","LLNL","","1,2,5,6,8"
"386","Whetstone","Barbel S","1964","OCT","16","15:59:30.038","NTS-YF","37.03950","-116.01567","","U3bx","-258.9","1194","","UG-S","WR","0","20","","","7","","144","V 290","Ci","","LANL","","1,2,5,6,8"
"387","Whetstone","Turnstone SS","1964","OCT","16","15:59:30.03","NTS-YF","37.03300","-116.02600","","U3dt","","1191","","UG-S","WR","0","20","","","","","","","","","LANL","","1,2,5"
"388","Whetstone","Salmon","1964","OCT","22","16:00:00.00","-MS","31.14210","-89.56990","","","-830","46","","UG-S","VU","5.3","","","","5.3","4.60","","","","","LLNL","","1,2"
"389","Whetstone","Garden","1964","OCT","23","15:00:00.94","NTS-YF","37.11703","-116.03115","","U9aj","-149.66","1274","","UG-S","WR","0","20","","","","","","","","","LLNL","","1,2,5"
"390","Whetstone","Forest","1964","OCT","31","17:04:58.61","NTS-YF","37.10722","-116.03225","","U7a","-380.73","1270","","UG-S","WR","0","20","","","","","","V 5","Ci","","LLNL","","1,2,5,8"
"391","Whetstone","Handcar","1964","NOV","5","15:00:00.11","NTS-YF","37.17436","-116.06703","","U10b","-402.95","1307","","UG-S","PR","12","","","","12","4.80","","V 70","Ci","","LLNL","","1,2,5,8"
"392","Whetstone","Crepe","1964","DEC","5","21:15:00.10","NTS-YF","37.11442","-116.05344","","U2q","-404.2","1252","","UG-S","WR","20","200","12","S","20","4.80","226","V 250","Ci","","LLNL","","1,2,5,6,8,q"
"393","Whetstone","Drill (Source-Lower)S","1964","DEC","5","21:15:00.16","NTS-YF","37.13428","-116.06975","","U2ai","-219.46","1280","","UG-S","WR","3.4","","","","3.4","","","V 61","kCi","","LLNL","","1,2,5,8"
"394","Whetstone","Drill (Target-Upper)SS","1964","DEC","5","21:15:00.16","NTS-YF","37.13428","-116.06975","","U2ai","","1280","","UG-S","WR","0","20","","","","","","","","","LLNL","","1,2,5"
"395","Whetstone","Parrot","1964","DEC","16","20:00:00.04","NTS-YF","37.03483","-116.01228","","U3dk","-180.32","1192","","UG-S","WR","1.3","","","","1.3","","79","V 230","kCi","","LANL","","1,2,5,6,8"
"396","Whetstone","Cassowary S","1964","DEC","16","20:00:00.07","NTS-YF","37.03956","-116.02389","","U3bn","-150.14","1194","","UG-S","WR","0","20","","","","","","","","","LANL","","1,2,5"
"397","Whetstone","Hoopoe SS","1964","DEC","16","20:00:00.07","NTS-YF","37.04800","-116.03400","","U3cf","","1200","","UG-S","SE","0","20","","","","","","","","","LANL","","1,2,5"
"398","Whetstone","Mudpack","1964","DEC","16","20:10:00.10","NTS-YF","37.17781","-116.06700","","U10n","-151.79","1310","","UG-S","WE","2.7","","","","2.7","","77","V <54","Ci","","LLNL","","1,2,5,6,8"
"399","Whetstone","Sulky","1964","DEC","18","19:35:00.09","NTS-18","37.08250","-116.34250","","U18d","-27.28","1597","","UG-S","PR","0.092","","","","0.092","","48","V 130","kCi","","LLNL","","1,2,5,6,8"
"400","Whetstone","Wool","1965","JAN","14","16:00:00.14","NTS-YF","37.11900","-116.02478","","U9bh","-215.13","1287","","UG-S","WR","0","20","","","7","","137","V 200","Ci","","LLNL","","1,2,5,6,8"
"401","Whetstone","Tern","1965","JAN","29","18:22:00.03","NTS-YF","37.04499","-116.01323","","U3dw","-210.65","1202","","UG-S","WR","0","20","","","0.5","3.60","","V 170","Ci","","LANL","","1,2,5,7,8"
"402","Whetstone","Cashmere","1965","FEB","4","15:30:00.11","NTS-YF","37.13075","-116.06158","","U2ad","-232.18","1270","","UG-S","WR","0","20","","","4","","110","V 8","Ci","","LLNL","","1,2,5,6,8"
"403","Whetstone","Alpaca","1965","FEB","12","15:10:29.49","NTS-YF","37.16453","-116.07656","","U2a","-224.61","1315","","UG-S","WR","0.33","","","","0.33","","","V 40","kCi","","LLNL","","1,2,5,8"
"404","Whetstone","Merlin","1965","FEB","16","17:30:00.04","NTS-YF","37.05164","-116.02381","","U3ct","-296.14","1203","","UG-S","WR","10.1","","","","10.1","","155","V","","","LANL","","1,2,5,6,8"
"405","Whetstone","Wishbone","1965","FEB","18","16:18:47.15","NTS-FF","36.81700","-115.95000","","U5a","-179.22","913","","UG-S","WE","0","20","5","S","5","4.54","90","V 6.9","kCi","","LLNL","","1,2,5,6,8,q"
"406","Whetstone","Seersucker","1965","FEB","19","15:28:54.11","NTS-YF","37.11728","-116.03098","","U9bm","-142.34","1274","","UG-S","WR","0","20","","","","","","V <410","Ci","","LLNL","","1,2,5,8"
"407","Whetstone","Wagtail","1965","MAR","3","19:13:00.03","NTS-YF","37.06450","-116.03719","","U3an","-749.59","1210","","UG-S","WR","20","200","51","S","51","5.33","200","V 13","Ci","","LANL","","1,2,5,8,q,af"
"408","Whetstone","Suede","1965","MAR","20","15:30:49.10","NTS-YF","37.11543","-116.02649","","U9bk","-143.52","1286","","UG-S","WR","0","20","","","0.2","3.30","","V 1.3","kCi","","LLNL","","1,2,5,7,8"
"409","Whetstone","Cup","1965","MAR","26","15:34:08.16","NTS-YF","37.14761","-116.04289","","U9cb","-536.75","1267","","UG-S","WR","20","200","38","S","38","5.25","280","V 4.7","kCi","","LLNL","","1,2,5,6,8,q"
"410","Whetstone","Kestrel","1965","APR","5","21:00:00.04","NTS-YF","37.02581","-116.02264","","U3dd","-446.87","1187","","UG-S","WR","0","20","","","7","","137","V 230","Ci","","LANL","","1,2,5,6,8"
"411","Whetstone","Palanquin","1965","APR","14","13:14:00.10","NTS-PM","37.28039","-116.52356","","U20k","-85.34","1861","","CR","PR","4.3","","","","4.3","4.33","103","V 11","MCi","","LLNL","","1,2,5,6,8"
"412","Whetstone","Gum Drop","1965","APR","21","22:00:00.03","NTS-16","37.00800","-116.20300","","U16a.02","-304.8","1931","","UG-T","WE","0","20","21","S","20","5.00","","V 1.9","kCi","","LLNL","","1,2,5,7,8,q"
"413","Whetstone","Chenille","1965","APR","22","13:39:00.10","NTS-YF","37.11142","-116.03049","","U9bg","-140.74","1276","","UG-S","WR","0","20","","","1","3.90","80","V <110","Ci","","LLNL","","1,2,5,7,8,af"
"414","Whetstone","Muscovy","1965","APR","23","21:44:00.04","NTS-YF","37.01742","-115.99533","?","U3dx","-180.29","1189","H-32","UG-S","WR","0","20","","","0.6","3.70","","","","","LANL","","1,2,5,7"
"415","Whetstone","Tee","1965","MAY","7","15:47:11.15","NTS-YF","37.14036","-116.06664","","U2ab","-190.2","1283","","UG-S","WE","7","","","","7","","117","V 1.6","kCi","","LLNL","","1,2,5,6,8"
"416","Whetstone","Buteo","1965","MAY","12","18:15:00.10","NTS-PM","37.24270","-116.43090","","U20a","-695.55","1960","","UG-S","WR","0","20","","","","","","","","","LANL","","1,2,5"
"417","Whetstone","Cambric","1965","MAY","14","14:57:52.15","NTS-FF","36.82338","-115.96684","","U5e","-294.28","929","","UG-S","WR","0.75","","","","0.75","","","","","","LLNL","","1,2,5"
"418","Whetstone","Scaup","1965","MAY","14","17:32:36.23","NTS-YF","37.05883","-116.01053","","U3da(s)","-427.02","1222","","UG-S","WR","0","20","","","12","","174","","","","LANL","","1,2,5,6"
