"ID#","SERIES","SHOT","YEAR","MON","DAY","TIME","SITE","LAT","LONG","NT","HOLE","HOB","GZALT","NT","TYPE","PUR","YD-MN","YD-MX","YD-EST","NT","YIELD","MAG","CRAT","VENT","DEVIC","WARHEAD","R","N","SOURCES"
"174","1962","X","1962","SEP","18","","STS","50.00000","78.00000","","","","","","A","","","","20","MX","10","","","","","","P","","1,3,4,5,9,r"
"175","1962","168","1962","SEP","19","11:00:56.4","NZ-MB?","73.80000","53.80000","","","3280","","","A","WR","1500","10000","20000","","10000","4.90","","","TN","Ch-70?","A","","2,3,5,k,aa"
"176","1962","169","1962","SEP","21","08:00","NZ","73.00000","55.00000","","","3000","","","A","WR","2400","","","","2400","","","","TN","","A","","2,3,4"
"177","1962","170","1962","SEP","22","","STS","50.00000","78.00000","","","0","","","AS","SE","0.21","","","","0.21","","","","","","","","1,3,4,9,r"
"178","1962","171","1962","SEP","24","","STS","50.00000","78.00000","","","630","","","A","WR","1.2","","","","1.2","","","","","","","","1,3,4,9,r"
"179","1962","172","1962","SEP","25","","STS","50.00000","78.00000","","","0","","","AS","WR","7","","","","7","","","","","","","","1,3,4,9,r"
"180","1962","173","1962","SEP","25","13:02:31.7","NZ-MB?","73.70000","55.00000","","","4090","","","A","WR","19100","","25000","","19100","","","","TN","Ch-70","A","","2,3,4,5"
"181","1962","174","1962","SEP","27","08:03:16.4","NZ-MB","74.30000","52.40000","","","3900","","","A","WR","10000","50000","15000","","20000","5.10","","","TN","KB-11","A","","2,3,4,aa"
"182","1962","175","1962","SEP","28","","STS","50.00000","78.00000","","","695","","","A","FS","1.3","","","","1.3","","","","","","","","1,3,4,9,r"
"183","1962","176","1962","OCT","7","16:32","NZ","73.00000","55.00000","","","1440","","","A","WR","320","","3000","","320","","","","","","A","","2,3,4,z"
"184","1962","177","1962","OCT","9","","STS","50.00000","78.00000","","","645","","","A","WR","8","","","","8","","","","","","","","1,3,4,9,r"
"185","1962","178","1962","OCT","9","","NZ","73.00000","55.00000","","","3000","","","A","WR","15","","","","15","","","","","","","","2,3"
"186","1962","179","1962","OCT","10","","STS","50.00000","78.00000","","","665","","","A","WR","9.2","","","","9.2","","","","","","","","1,3,4,9,r"
"187","1962","180","1962","OCT","13","","STS","50.00000","78.00000","","","720","","","A","WR","4.9","","","","4.9","","","","","","","","1,3,4,9,r"
"188","1962","181","1962","OCT","14","","STS","50.00000","78.00000","","","725","","","A","WR","0.001","20","","","10","","","","","","A","","1,3,4,5,9,r"
"189","1962","182","1962","OCT","20","","STS","50.00000","78.00000","","","635","","","A","WR","6.7","","","","6.7","","","","","","","","1,3,4,9,r"
"190","K Project","184 K3","1962","OCT","22","03:40:45","MTR","49.00000","46.00000","?","2","90000","","","AX-R","WE","300","","200","","300","","","","","","A","*","2,3,4,5,x,z"
"191","1962","183","1962","OCT","22","09:06:10.1","NZ-MB?","73.40000","54.90000","","","3230","","","A","WR","8200","","26000","","8200","4.90","","","TN","","A","","2,3,z,aa"
"192","1962","185","1962","OCT","27","07:35","NZ","73.00000","55.00000","","","1550","","","A","WR","260","","3000","","260","","","","","","A","","2,3,5,z"
"193","1962","186","1962","OCT","28","","STS","50.00000","78.00000","","","670","","","A","WR","7.8","","","","7.8","","","","","","A","","1,3,4,5,9,r"
"194","K Project","187 K4","1962","OCT","28","04:41:20","MTR","49.00000","46.00000","?","1","50000","","","AX-R","WE","300","","","","300","","","","","","A","*","2,3,4,5,x"
"195","1962","188","1962","OCT","28","","STS","50.00000","78.00000","","","645","","","A","WR","7.8","","","","7.8","","","","","","","","1,3,4,9,r"
"196","1962","189","1962","OCT","29","07:35","NZ","73.00000","55.00000","","","1550","","","A","WR","360","","4000","","360","","","","","","A","","2,3,4,z"
"197","1962","190","1962","OCT","30","","STS","50.00000","78.00000","","","0","","","AS","WR","1.2","","","","1.2","","","","","","","","1,3,4,9,r"
"198","1962","191","1962","OCT","30","","NZ","73.00000","55.00000","","","1500","","","A","WR","280","","","","280","","","","","","A","","2,3"
"199","1962","192","1962","OCT","31","","STS","50.00000","78.00000","","","690","","","A","WR","10","","","","10","","","","","","","","1,3,4,9,r"
"200","1962","194","1962","NOV","1","06:30","NZ","73.00000","55.00000","?","","1500","","","A","WR","240","","1500","","240","","","","","","A","","2,3,4,5,z"
"201","K Project","195 K5","1962","NOV","1","09:12","MTR","49.00000","46.00000","?","","59000","","","AH-R","WE","300","","","","300","","","","","","","*","2,3,4,ab"
"202","1962","193","1962","NOV","1","09:20","STS","50.00000","78.00000","?C","","700","","","A","WR","3","","","","3","","","","","","A","","1,3,4,5,9,r"
"203","1962","196","1962","NOV","3","08:31","NZ","73.00000","55.00000","","","1500","","","A","WR","390","","4000","","390","","","","","","A","","2,3,4,z"
"204","1962","197","1962","NOV","3","","NZ","73.00000","55.00000","","","4000","","","A","WR","45","","","","45","","","","","","A","","2,3"
"205","1962","198","1962","NOV","3","","STS","50.00000","78.00000","","","710","","","A","WR","4.7","","","","4.7","","","","","","","","1,3,4,9,r"
"206","1962","199","1962","NOV","4","","STS","50.00000","78.00000","","","600","","","A","WR","8.4","","","","8.4","","","","","Extra","A","","1,3,4,5,9,r"
"207","1962","200","1962","NOV","5","","STS","50.00000","78.00000","","","15","","","AS-T","WE","0.4","","","","0.4","","","","","","","","1,3,4,9,r"
"208","1962","201","1962","NOV","11","","STS","50.00000","78.00000","","","8","","","AS-T","WR","0.1","","","","0.1","","","","","","","","1,3,4,9,r"
"209","1962","202","1962","NOV","13","","STS","50.00000","78.00000","","","0","","","AS","WR","0","0.001","","","0.001","","","","","","","","1,3,4,9,r"
"210","1962","203","1962","NOV","14","","STS","50.00000","78.00000","","","660","","","A","WR","12","","","","12","","","","","","","","1,3,4,9,r"
"211","1962","204","1962","NOV","17","","STS","50.00000","78.00000","","","715","","","A","WR","18","","","","18","","","","","","A","","1,3,4,5,9,r"
"212","1962","205","1962","NOV","24","","STS","50.00000","78.00000","","","0","","","AS","SE","0","0.001","","","0.001","","","","","","","","1,3,4,9,r"
"213","1962","206","1962","NOV","26","","STS","50.00000","78.00000","","","0","","","AS","SE","0.031","","","","0.031","","","","","","","","1,3,4,9,r"
"214","1962","207","1962","DEC","1","","STS","50.00000","78.00000","","","680","","","A","WR","2.4","","","","2.4","","","","","","","","1,3,4,9,r"
"215","1962","208","1962","DEC","18","10:45","NZ","73.00000","55.00000","","","1600","","","A","WR","110","","200","","110","","","","","","A","","2,3,z"
"216","1962","209","1962","DEC","18","","NZ","73.00000","55.00000","","","1500","","","A","FS","69","","","","69","","","","","","A","","2,3"
"217","1962","210","1962","DEC","20","","NZ","73.00000","55.00000","","","1070","","","A","WR","8.3","","","","8.3","","","","","","A","","2,3"
"218","1962","211","1962","DEC","22","","NZ","73.00000","55.00000","","","1050","","","A","WR","6.3","","","","6.3","","","","","","A","","2,3"
"219","1962","212","1962","DEC","23","11:15","NZ","73.00000","55.00000","","","1460","","","A","WR","430","","1500","","430","","","","","","A","","2,3,4,z"
"220","1962","213","1962","DEC","23","","NZ","73.00000","55.00000","","","1470","","","A","WR","8.3","","","","8.3","","","","","","","","2,3"
"221","1962","214","1962","DEC","23","","NZ","73.00000","55.00000","","","1270","","","A","WR","2.4","","","","2.4","","","","","","","","2,3"
"222","1962","215","1962","DEC","23","","STS","50.00000","78.00000","","","0","","","AS","SE","0","0.001","","","0.001","","","","","","","","1,3,4,9,r"
"223","1962","216","1962","DEC","24","","STS","50.00000","78.00000","","","0","","","AS","SE","0.007","","","","0.007","","","","","","","","1,3,4,9,r"
"224","1962","217","1962","DEC","24","","STS","50.00000","78.00000","","","0","","","AS","SE","0.028","","","","0.028","","","","","","","","1,3,4,9,r"
"225","1962","218","1962","DEC","24","10:44:21.9","NZ-MB?","74.20000","52.30000","","","1320","","","A","WR","1100","","8000","","1100","","","","TN","","A","","2,3,z"
"226","1962","219","1962","DEC","24","11:11:42.0","NZ-MB?","73.60000","57.50000","","","3750","","","A","WR","24200","","20000","","24200","","","","TN","Ch-70","A","*","2,3,4,z"
"227","1962","220","1962","DEC","25","13:35:57.2","NZ-MB?","73.40000","56.50000","","","2250","","","A","WR","3100","","9000","","3100","","","","TN","","A","","1,2,3,z"
"228","1962","221","1962","DEC","25","","NZ","73.00000","55.00000","","","990","","","A","WR","8.5","","8.5","","8.5","","","","","","","","1,2,3"
"229","1964","222","1964","MAR","15","08:00:00.4","STS-D","49.82083","78.09861","A","A-6","","710","A","UG-T","WE","20","150","23","S","37","5.56","C","","","","A","","1,3,4,5,6,9,r"
"230","1964","223","1964","MAY","16","06:00:59.8","STS-D","49.81778","78.09389","A","A-4","-260","698","A","UG-T","WR","20","150","23.7","","23.7","5.55","C","","","","A","","1,3,4,5,6,9,r"
"231","1964","224","1964","JUN","6","","STS-D","49.77472","77.98806","A","V-2","","700","A","UG-T","FS","0.001","20","","","1.6","4.42","","","","","","","1,3,4,6,9,r"
"232","1964","225","1964","JUL","19","06:00:00.6","STS-D","49.81500","78.09306","A","A-5","","695","A","UG-T","FS","20","150","14","S","26","5.43","","","","","A","","1,3,4,5,6,9,r"
"233","1964","226","1964","AUG","18","06:00:00.0","STS-D","49.82056","78.08194","A","A-8Sh","","700","A","UG-T","WR","0.001","20","2","S","0.07","3.27","","V","","","A","","1,3,4,5,6,9,r"
"234","1964","227","1964","SEP","18","08:00:00.4","NZ-NS","73.66700","54.53300","","G","-130","","D","UG-T","FS","0.001","20","2","S","2","4.19","","V 3.8","kCi","Ch-70","","","1,3,4,9,r"
"235","1964","228","1964","SEP","30","","STS-D","49.82083","78.09861","A","A-6Sh","","710","A","UG-T","FS","0.001","20","","","","","","V","","","","","1,3,4,6,9,r"
"236","1964","229","1964","OCT","25","07:59:58.1","NZ-NS","73.38700","54.98500","","B","-400","","D","UG-T","PR","0.001","20","8.4","S","20","5.10","","V 1","MCi","Ch-70","A","","1,3,4,5,9,r"
"237","1964","230","1964","NOV","16","06:00:00.2","STS-D","49.81389","78.13361","A","3-5","","730","A","UG-T","PR","20","150","","","47","5.64","C","","","","A","","1,3,4,5,6,9,r"
"238","1965","231 Chagan","1965","JAN","15","06:00:00.8","STS-B","49.93500","79.00936","A","1004","-178","","A","UG-S","I-EM","140","","125","S","140","5.87","415","","","","S","*","1,3,4,5,6,9,r"
"239","1965","232","1965","FEB","4","06:00:00.0","STS-D","49.77306","77.99139","A","A","-262","726","A","UG-T","FS","0.001","20","44","","44","5.10","C","","","","","","1,3,4,6,9,r"
"240","1965","233","1965","MAR","3","06:14:59.4","STS-D","49.82972","78.05750","A","Hz-3","","625","A","UG-T","WR","0.001","20","18","S","27","5.44","","","","","A","","1,3,4,5,6,9,r"
"241","1965","234","1965","MAR","27","06:30:00.0","STS-D","49.77472","77.98806","A","V-2P","","700","A","UG-T","WR","0.001","20","","","0.06","3.22","","","","","","","1,3,4,6,9,r"
"242","1965","235 Butan-1 S","1965","MAR","30","08:00:00.0","-RU-BK","52.90000","56.50000","","617","-1340","","","UG-S","I-OS","2.3","","","","2.3","","C","","","","","","1,3,4,9,r"
"243","1965","235 Butan-2 SS","1965","MAR","30","08:00:00","-RU-BK","52.90000","56.50000","*","618","-1375","","","UG-S","I-OS","2.3","","","","2.3","","C","","","","","","1,3,4,9,r"
"244","1965","236","1965","MAY","11","06:40:00.2","STS-D","49.77306","77.99139","A","A-P","","726","A","UG-T","WR","0.001","20","4.5","S","14","5.20","","","","","A","","1,3,4,5,6,9,r"
"245","1965","237 Butan","1965","JUN","10","07:00:00.0","-RU-BK","52.90000","56.50000","","622","-1350","","","UG-S","I-OS","7.6","","","","7.6","","C","","","","","","1,3,4,9,r"
"246","1965","238","1965","JUN","17","03:45:00.0","STS-D","49.83056","78.05778","A","Zh-1","","630","A","UG-T","PR","0.001","20","9.2","S","24","5.40","C","","","","A","","1,3,4,5,6,9,r"
"247","1965","239","1965","JUL","29","03:05:00.2","STS-D","49.78500","77.99694","A","A-1Sh","","700","A","UG-T","FS","0.001","20","1.8","S","1.1","4.28","C","","","","A","","1,3,4,5,6,8,9,1"
"248","1965","240","1965","SEP","17","04:00:00.1","STS-D","49.81722","78.14250","A","1","","685","A","UG-T","WR","0.001","20","9.2","S","15","5.22","C","","","","A","","1,3,4,5,6,9,r"
"249","1965","241","1965","OCT","8","06:00:00.4","STS-D","49.83056","78.10139","A","3-1","","630","A","UG-T","WR","0.001","20","14","S","29","5.47","C","","","","A","","1,3,4,5,6,9,r"
"250","1965","242 Sary-Uzen","1965","OCT","14","04:00:00.2","STS-SU","49.99064","77.63572","A","1003","-48","","A","UG-S","I-EM","1.1","","","","1.1","4.28","130","","","","","*","1,3,4,6,8,9,r,a"
"251","1965","243","1965","NOV","21","04:58:00.0","STS-D","49.82833","78.05972","A","Zh-2","","650","A","UG-T","WR","29","","23","S","29","5.61","C","","","","A","","1,3,4,5,6,9,r"
"252","1965","244","1965","DEC","24","05:00:00.2","STS-D","49.81167","78.10750","A","3-3","","781","A","UG-T","PR","0.001","20","5.7","S","6.7","4.94","","","","","A","","1,3,4,5,6,9,r"
"253","1966","245","1966","FEB","13","04:58:00.1","STS-D","49.81417","78.13083","A","E-1","-320","730","A","UG-T","PR","125","","81","S","125","6.26","C","","","","A","","1,3,4,5,6,9,r"
"254","1966","246","1966","MAR","20","05:50:00.3","STS-D","49.75167","78.00833","A","11","-310","765","A","UG-T","WR","100","","61","S","100","6.04","C","","","","A","","1,3,4,5,6,9,r"
"255","1966","247","1966","APR","21","03:58:00.1","STS-D","49.81778","78.09389","A","A-4P","","698","A","UG-T","PR","0.001","20","11","S","22","5.37","C","","","","A","","1,3,4,5,6,9,r"
"256","1966","248 Galit","1966","APR","22","02:58:00.3","-KZ-BA","47.82900","47.93500","","A-I","-165","","","UG-S","I-CV","1.1","","1.1","S","1.1","4.70","","V","","","S","","1,3,4,5,9,r"
"257","1966","249","1966","MAY","7","03:58:00.2","STS-D","49.73611","78.10722","A","25","","739","A","UG-T","PR","4","","3.6","S","4","4.80","C","","","","A","","1,3,4,5,6,9,r"
"258","1966","250","1966","JUN","29","06:58:00.5","STS-D","49.83917","78.07083","A","3-6","","600","A","UG-T","PR","20","150","23","S","42","5.60","C","","","","A","","1,3,4,5,6,9,r"
"259","1966","251","1966","JUL","21","03:58:00.0","STS-D","49.73556","78.10472","A","24","","673","A","UG-T","WR","20","150","11","S","24","5.40","","","","","A","","1,3,4,5,6,9,r"
"260","1966","252","1966","AUG","5","03:57:59.6","STS-D","49.75889","78.04861","A","17","","748","A","UG-T","WR","0.001","20","14","S","32","5.50","","","","","A","","1,3,4,5,6,9,r"
"261","1966","253","1966","AUG","19","03:52:59.9","STS-D","49.83056","78.10139","A","3-1P","","630","A","UG-T","PR","0.001","20","7.3","S","10","5.10","C","","","","A","","1,3,4,5,6,9,r"
"262","1966","254","1966","SEP","7","03:51:59.7","STS-D","49.83056","78.05778","A","Zh-1P","","630","A","UG-T","FS","0.001","20","3.6","S","4.6","4.80","","","","","A","","1,3,4,5,6,9,r"
"263","1966","255 Urta-Bulak","1966","SEP","30","05:59:51.0","-UZ","38.96800","64.51700","","1-s","-1532","","","UG-S","I-FE","30","","30","","30","5.10","C","","","KB-11","S","","1,3,4,5,9,r"
"264","1966","256","1966","OCT","19","03:57:59.9","STS-D","49.74194","78.02556","A","13","","721","A","UG-T","WR","20","150","23","S","55","5.70","C","","","","A","","1,3,4,5,6,9,r"
"265","1966","258","1966","OCT","27","05:57:58.1","NZ-NS","73.38700","54.83600","","A-2","-700","","D","UG-T","WR","150","1500","420","S>","700","6.49","","V 10","MCi","KB-11","A","","1,3,4,5,9,f,r"
"266","1966","257","1966","OCT","27","06:00","NZ-NS","73.40000","54.80000","*","A-1","","","","UG-T","WR","150","1500","","","700","","","","","KB-11","","","1,3,4,9"
"267","1966","259","1966","OCT","29","03:58:00.0","STS-D","49.78472","77.99944","A","G","","705","A","UG-T","WR","0.001","20","","","","","","","","","","","1,3,4,6,9,r"
"268","1966","260","1966","NOV","19","03:58:00.0","STS-D","49.82972","78.05750","A","Zh-3P","","625","A","UG-T","WR","0.001","20","","","","","","","","","","","1,3,4,6,9,r"
"269","1966","261 S","1966","DEC","3","05:02:00.2","STS-D","49.74028","78.03083","A","14","","665","A","UG-T","WR","0.001","20","3.6","S","4.6","4.80","C","","","","A","","1,3,4,5,6,9,r"
"270","1966","261 SS","1966","DEC","3","05:02:00.2","STS-D","49.74028","78.03083","A","14","","665","A","UG-T","PR","0.001","20","","","","","C","","","","","","1,3,4,6,9,r"
"271","1966","262","1966","DEC","18","04:58:00.0","STS-SU","49.92458","77.74722","A","101","","","A","UG-S","PR","20","150","38","S","100","5.92","","V","","","A","","1,3,4,5,6,8,9,r"
"272","1967","263 S","1967","JAN","30","04:01:59.5","STS-D","49.77306","77.99000","A","611","","727","A","UG-T","WR","0.001","20","3.6","S","4.6","4.80","C","","","","A","","1,3,4,5,6,9,r"
"273","1967","263 SS","1967","JAN","30","04:01:59.5","STS-D","49.77306","77.99000","A","611","","727","A","UG-T","WR","0.001","20","","","","","C","","","","","","1,3,4,6,9,r"
"274","1967","264","1967","FEB","26","03:57:59.8","STS-D","49.73944","78.08639","A","21","","676","A","UG-T","FS","20","150","61","S","130","6.03","","","","","A","","1,3,4,5,6,8,9,r"
"275","1967","265 S","1967","MAR","25","05:58:01.1","STS-D","49.75333","78.05361","A","19","","728","A","UG-T","WR","0.001","20","11","S","18","5.30","","","","","A","","1,3,4,5,6,9,r"
"276","1967","265 SS","1967","MAR","25","05:58:01.1","STS-D","49.75333","78.05361","A","19","","728","A","UG-T","WE","0.001","20","","","","","","","","","","","1,3,4,6,9,r"
"277","1967","266","1967","APR","20","04:08:00.0","STS-D","49.73611","78.10722","A","25P","","739","A","UG-T","PR","20","150","18","S","37","5.56","C","","","","A","","1,3,4,5,6,8,9,r"
"278","1967","267 S","1967","MAY","28","04:07:59.6","STS-D","49.75167","78.00833","A","11P","","765","A","UG-T","PR","0.001","20","14","S","28","5.46","","V","","","A","","1,3,4,5,6,8,9,r"
"279","1967","267 SS","1967","MAY","28","04:07:59.6","STS-D","49.75167","78.00833","A","11P","","765","A","UG-T","PR","0.001","20","","","","","","V","","","","","1,3,4,6,9,r"
"280","1967","268","1967","JUN","29","02:56:59.9","STS-D","49.82222","78.04333","A","703","","653","A","UG-T","WR","0.001","20","11","S","20","5.34","C","","","","A","","1,3,4,5,6,8,9,r"
"281","1967","269","1967","JUL","15","03:26:59.9","STS-D","49.84417","78.11556","A","506","","580","A","UG-T","PR","0.001","20","14","S","23","5.39","C","","","","A","","1,3,4,5,6,8,9,r"
"282","1967","270 S","1967","AUG","4","06:58:00.3","STS-D","49.75444","78.05028","A","18","","537","A","UG-T","WR","0.001","20","11","S","19","5.32","","","","","A","","1,3,4,5,6,8,9,r"
"283","1967","270 SS","1967","AUG","4","06:58:00.3","STS-D","49.75444","78.05028","A","18","","537","A","UG-T","WR","0.001","20","","","","","","","","","","","1,3,4,6,9,r"
"284","1967","271","1967","SEP","2","04:04:00.0","STS-D","49.74194","78.02556","A","13P","","721","A","UG-T","WR","0.001","20","","","0.7","4.10","","","","","","","1,3,4,6,8,9,r"
"285","1967","272","1967","SEP","16","04:04:00.3","STS-SU","49.93719","77.72811","A","102","","","A","UG-S","WR","0.001","20","11","S","16","5.25","","","","","A","","1,3,4,5,6,8,9,r"
"286","1967","273","1967","SEP","22","05:03:59.0","STS-SU","49.95964","77.69106","A","105","","","A","UG-S","WR","10","","9.2","S","10","5.16","C","","","","A","","1,3,4,5,6,8,9,r"
"287","1967","274 Tavda","1967","OCT","6","06:59:57.5","-RU-T","57.70000","65.20000","","?","-170","","","UG-S","I-CV","0.3","","5.2","S","0.3","4.70","C","","","","A","","1,3,4,5,9,r"
"288","1967","275 S","1967","OCT","17","05:04:00.2","STS-D","49.78444","77.99778","A","B","","698","A","UG-T","PR","0.001","20","23","S","45","5.63","C","","","","A","","1,3,4,5,6,8,9,r"
"289","1967","275 SS","1967","OCT","17","05:04:00.2","STS-D","49.78444","77.99778","A","B","","698","A","UG-T","PR","0.001","20","","","","","C","","","","","","1,3,4,6,9,r"
"290","1967","276 S","1967","OCT","21","04:59:58.49","NZ-NS","73.39000","54.81000","","A-4","-600","","D","UG-T","WR","150","1500","260","T*","260","5.98","","V 10","Ci","KB-11","A","","1,3,4,5,8,9,r"
"291","1967","276 SS","1967","OCT","21","04:59:59","NZ-NS","73.40000","54.80000","*","A-5","-500","","D","UG-T","WR","20","150","","","","","C","","","Ch-70","","","1,3,4,9,r"
"292","1967","277","1967","OCT","30","06:04:00.0","STS-D","49.79722","77.99944","A","501","","670","A","UG-T","WR","0.001","20","11","S","25","5.41","C","","","","A","","1,3,4,5,6,8,9,r"
"293","1967","278","1967","NOV","22","04:03:59.9","STS-SU","49.94194","77.68683","A","106","","","A","UG-S","WR","0.001","20","3.6","S","1.6","4.41","C","","","","A","","1,3,4,5,6,8,9,r"
"294","1967","279","1967","DEC","8","06:03:59.8","STS-D","49.81833","78.17083","A","507","","504","A","UG-T","WR","0.001","20","14","S","19","5.31","","","","","A","","1,3,4,5,6,8,9,r"
"295","1968","280","1968","JAN","7","03:46:59.9","STS-D","49.75389","78.04694","A","810","","698","A","UG-T","PR","0.001","20","7.3","S","7.5","4.98","","V","","","A","","1,3,4,5,6,8,9,r"
"296","1968","281","1968","APR","24","10:35:59.7","STS-D","49.84167","78.10722","A","505","","587","A","UG-T","WR","0.001","20","5.7","S","6.2","4.91","","","","","A","","1,3,4,5,6,8,9,r"
"297","1968","282 Pamuk","1968","MAY","21","03:59:12.0","-UZ","38.91800","65.03200","","?","-2440","","","UG-S","I-FE","47","","47","","47","5.40","C","","","Ch-70","S","","1,3,4,5,9,r"
"298","1968","283","1968","MAY","23","","STS-D","49.83333","78.09278","A","504","","617","A","UG-T","WR","0","0.001","","","0.001","","C","","","","","","1,3,4,6,9,r"
"299","1968","284","1968","JUN","11","03:05:59.7","STS-D","49.79861","78.15000","A","605","","660","A","UG-T","WR","0.001","20","9.2","S","15","5.24","","","","","A","","1,3,4,5,6,8,9,r"
"300","1968","285","1968","JUN","19","05:05:59.8","STS-B","49.98025","78.98550","A","1053","","","A","UG-S","FS","0.001","20","18","","18","5.28","C","","","","A","","1,3,4,5,6,9,r"
"301","1968","286 Galit","1968","JUL","1","04:02:00.5","-KZ-BA","47.90900","47.91200","","A-II","-590","","","UG-S","I-CV","27","","25","","27","5.50","","","","","S","","1,3,4,5,9,r"
"302","1968","287 S","1968","JUL","12","12:08:00.0","STS-D","49.75556","78.09917","A","608","-172","642","A","UG-T","WR","0.001","20","11","S","24","5.40","","","","","A","","1,3,4,5,6,9,r"
"303","1968","287 SS","1968","JUL","12","12:08:00.0","STS-D","49.75556","78.09917","A","608","","642","A","UG-T","WR","0.001","20","","","","","","","","","","","1,3,4,6,9,r"
"304","1968","288 S","1968","AUG","20","04:05:59.6","STS-D","49.82056","78.08111","A","A-7","","705","A","UG-T","WR","0.001","20","3.6","S","4.6","4.80","","","","","A","","1,3,4,5,6,9,r"
"305","1968","288 SS","1968","AUG","20","04:05:59.6","STS-D","49.82056","78.08111","A","A-7","","705","A","UG-T","SE","0","0.001","","","0.001","","","","","","","","1,3,4,6,9,r"
"306","1968","289","1968","SEP","5","04:05:59.6","STS-D","49.73806","78.08083","A","509","","651","A","UG-T","WE","0.001","20","14","S","32","5.50","C","","","","A","","1,3,4,5,6,9,r"
"307","1968","290 Argon","1968","SEP","29","03:43:00.0","STS-D","49.80417","78.10556","A","E-2","","675","A","UG-T","WE","60","","38","S","60","5.80","C","","","","A","","1,3,4,5,6,9,r"
"308","1968","291 Telkem-1","1968","OCT","21","03:52:00.0","STS-T","49.72786","78.48628","A","2308","-31.4","","A","UG-S","I-EM","0.24","","","","0.24","4.05","70","","","","","*","1,3,4,6,9,r,ap"
"309","1968","292","1968","OCT","29","03:54:00.0","STS-D","49.83333","78.09278","A","504P","","617","A","UG-T","WR","0.001","20","","","","","","","","","","","1,3,4,6,9,r"
"310","1968","293 S","1968","NOV","7","10:02:05.49","NZ-NS","73.38700","54.85800","","A-3","-1000","","D","UG-T","WR","0","0.001","330","T*","0.001","6.13","","V 10","kCi","Ch-70","A","","1,3,4,5,8,9,r"
"311","1968","293 SS","1968","NOV","7","10:02:05.5","NZ-NS","73.38700","54.85800","","A-3","","","","UG-T","WR","150","1500","","","165","","","","","Ch-70","","","1,3,4,9,r"
"312","1968","293 SS","1968","NOV","7","10:02:05.5","NZ-NS","73.38700","54.85800","","A-3","","","","UG-T","WR","150","1500","","","165","","","","","Ch-70","","","1,3,4,9,r"
"313","1968","294","1968","NOV","9","02:54:00.1","STS-D","49.79972","78.14444","A","606","","724","A","UG-T","PR","0.001","20","4.5","S","4","4.75","C","","","","A","","1,3,4,5,6,8,9,r"
"314","1968","295 Telkem-2 S","1968","NOV","12","07:30:00.0","STS-T","49.71200","78.46100","A","2305","-31.4","","A","UG-S","I-EM","0.24","","","","0.24","4.24","64","","","","","*","1,3,4,6,9,r,ap"
"315","1968","295 Telkem-2 SS","1968","NOV","12","07:30:00","STS-T","49.70000","78.50000","*","2306","","","","UG-S","I-EM","0.24","","","","0.24","","64","","","","","*","1,3,4,9,r,ap"
"316","1968","295 Telkem-2 SS","1968","NOV","12","07:30:00","STS-T","49.70000","78.50000","*","2307","","","","UG-S","I-EM","0.24","","","","0.24","","64","","","","","*","1,3,4,9,r,ap"
"317","1968","296","1968","DEC","18","05:01:59.7","STS-D","49.74083","78.08778","A","508","-194","670","A","UG-T","PR","0.001","20","5.7","S","8.9","5.04","C","","","","A","","1,3,4,5,6,8,9,r"
"318","1969","297","1969","MAR","7","08:26:59.8","STS-D","49.82833","78.05972","A","ZG-2P","","650","A","UG-T","WR","20","150","23","S","49","5.66","C","","","","A","","1,3,4,5,6,8,9,r"
"319","1969","298","1969","APR","4","04:57:00.0","STS-D","49.75333","78.05361","A","19P","","728","A","UG-T","WR","0.001","20","","","","","","","","","","","1,3,4,6,9,r"
"320","1969","299","1969","APR","13","","STS-D","49.73556","78.10472","A","24P","","673","A","UG-T","PR","0.001","20","","","","","","","","","","","1,3,4,6,9,r"
"321","1969","300","1969","MAY","16","04:02:59.7","STS-D","49.76778","78.08167","A","709","","629","A","UG-T","WR","0.001","20","9.2","S","16","5.26","C","","","","A","","1,3,4,5,6,8,9,r"
"322","1969","301","1969","MAY","31","05:01:59.4","STS-SU","49.95031","77.69422","A","108","","","A","UG-S","WR","0.001","20","11","S","18","5.29","","","","","A","","1,3,4,5,6,8,9,r"
"323","1969","302 S","1969","JUL","4","02:46:59.6","STS-D","49.75417","78.10917","A","710","","599","A","UG-T","PR","0.001","20","9.2","S","15","5.24","","","","","A","","1,3,4,5,6,8,9,r"
"324","1969","302 SS","1969","JUL","4","02:46:59.6","STS-D","49.75417","78.10917","A","710","","599","A","UG-T","WR","0.001","20","","","","","","","","","","","1,3,4,6,9,r"
"325","1969","303","1969","JUL","23","02:47:00.2","STS-D","49.81972","78.13722","A","801","","659","A","UG-T","WR","16","","14","","16","5.50","C","","","","A","","1,3,4,5,6,9,r"
"326","1969","304 Grifon-1","1969","SEP","2","04:59:58.6","-RU-P","57.22000","55.39300","","1001","-1210","","","UG-S","I-OS","7.6","","8","","7.6","4.80","C","","","","S","","1,3,4,5,9,r"
"327","1969","305 Grifon-2","1969","SEP","8","04:59:58.7","-RU-P","57.22000","55.41700","","1002","-1210","","","UG-S","I-OS","7.6","","8","","7.6","4.80","C","","","","S","","1,3,4,5,9,r"
"328","1969","306 S","1969","SEP","11","04:02:00.0","STS-D","49.77778","77.98639","A","503","","682","A","UG-T","PR","0.001","20","5.7","S","6.2","4.91","C","","","","A","","1,3,4,5,6,8,9,r"
